entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-01009,Delta Power Solutions,N/A,Independent,Electrical Contracting,238210,1731,Marcus Brown,Chief Operating Officer,(925) 780-8479,brown@deltapowerso.net,https://www.deltapowersolut.com,"7245 Oak Ave, Napa, CA",Napa,Napa County,CA,US,751–1500,$50K–$250K,2020-01-01,Strong (61–80),"FieldEdge, QuickBooks Online",No automated follow-up — losing repeat business,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Records digitization, OCR processing, document classification AI",93,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01013,Clarity Electrical Services,N/A,Independent,Electrical Contracting,238210,1731,Terrence Taylor,Director of Operations,(916) 201-9123,taylor@clarityelect.co,https://www.clarityelectric.com,"2764 Main St, American Canyon, CA",American Canyon,Napa County,CA,US,31–75,$10M–$25M,2024-12-01,Very Weak (0–20),"Oracle ERP, Workday, Tableau",Compliance documentation done manually — audit risk,"Monthly AI model updates, quarterly automation review, annual system audit",$1M–$2.5M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Records digitization, OCR processing, document classification AI",81,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01014,Vanguard Electric Enterprises,Vanguard Electric Pro,Vanguard Electric Holdings Corp.,Electrical Contracting,238210,1731,Charles Roberts,Owner,(408) 608-9796,roberts@vanguardelec.co,https://www.vanguardelectri.com,"5289 Commerce Dr, Chula Vista, CA",Chula Vista,San Diego County,CA,US,301–750,$10M–$25M,2019-01-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",Manual payroll processing with frequent errors,"Annual painting contract, bi-annual touch-up, monthly inspection",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",77,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01015,Delta Power Solutions,Delta Power Services,Independent,Electrical Contracting,238210,1731,Jessica Nelson,Executive Director,(707) 732-8757,nelson@deltapowerso.net,https://www.deltapowersolut.com,"9406 Main St, San Francisco, CA",San Francisco,San Francisco County,CA,US,31–75,$25M–$50M,2020-04-01,Weak (21–40),"ServiceTitan, Google Workspace",Manual scheduling causing double-bookings and missed appointments,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Automated reporting dashboards, KPI alerts, executive summaries",90,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01016,Atlas Electric Services,Atlas Electric Services,Independent,Electrical Contracting,238210,1731,Ashley Miller,Owner,(510) 740-5414,miller@atlaselectri.biz,https://www.atlaselectricse.com,"1579 Maple Dr, Los Angeles, CA",Los Angeles,Los Angeles County,CA,US,1–5,$25M–$50M,2024-09-01,Strong (61–80),"Paper-based, minimal digital",Paper-based invoicing with 45+ day collection cycles,"Annual painting contract, bi-annual touch-up, monthly inspection",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Bid response automation, RFP parsing, proposal assembly",69,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01018,Atlas Electric Enterprises,Atlas Electric Services,Independent,Electrical Contracting,238210,1731,Sandra White,Founder,(310) 215-6089,white@atlaselectri.co,https://www.atlaselectricen.com,"8726 Enterprise Ave, Napa, CA",Napa,Napa County,CA,US,151–300,$1M–$2.5M,2020-03-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Predictive maintenance scheduling, equipment lifecycle tracking",52,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01020,Clarity Electrical LLC,Clarity Electrical Services,National LLC Group,Electrical Contracting,238210,1731,Mark Miller,President,(707) 696-7910,miller@clarityelect.biz,https://www.clarityelectric.com,"4328 Industrial Blvd, Napa, CA",Napa,Napa County,CA,US,76–150,$10M–$25M,2020-04-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Compliance documentation done manually — audit risk,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Payroll automation, time-tracking integration, HR onboarding workflows",59,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01021,Precision Electric Inc.,N/A,Independent,Electrical Contracting,238210,1731,Darnell Thomas,Principal,(213) 433-2729,thomas@precisionele.net,https://www.precisionelectr.com,"8267 Maple Dr, Chula Vista, CA",Chula Vista,San Diego County,CA,US,31–75,$100M+,2022-06-01,Weak (21–40),"QuickBooks Desktop, email-only CRM",Financial reporting delayed 30+ days after month end,"Monthly janitorial contract, quarterly deep clean, annual inspection",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Procurement automation, vendor comparison, contract renewal tracking",72,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01023,Delta Power Industries,Delta Power Services,Independent,Electrical Contracting,238210,1731,Linda Taylor,CEO,(510) 900-1603,taylor@deltapowerin.com,https://www.deltapowerindus.com,"3442 Business Pkwy, Folsom, CA",Folsom,Sacramento County,CA,US,16–30,$10M–$25M,2020-08-01,Very Weak (0–20),"Custom legacy system, Excel-heavy",Compliance documentation done manually — audit risk,"Quarterly records audit, annual digitization project, monthly shredding",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Records digitization, OCR processing, document classification AI",59,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01028,Delta Power Associates,N/A,Delta Power Holdings Corp.,Electrical Contracting,238210,1731,Betty Hill,Principal,(213) 250-7754,hill@deltapoweras.org,https://www.deltapowerassoc.com,"3815 Oak Ave, Petaluma, CA",Petaluma,Sonoma County,CA,US,16–30,$250K–$500K,2019-12-01,Very Weak (0–20),"SAP, Salesforce, ServiceNow",Paper-based invoicing with 45+ day collection cycles,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",73,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01029,Delta Power Inc.,Delta Power Services,Independent,Electrical Contracting,238210,1731,William Young,Founder,(510) 764-8179,young@deltapowerin.net,https://www.deltapowerinc.com,"859 Washington Blvd, Antioch, CA",Antioch,Contra Costa County,CA,US,6–15,$250K–$500K,2024-06-01,Very Strong (81–100),"Verizon Connect, Samsara GPS, Excel",Paper-based invoicing with 45+ day collection cycles,"Quarterly compliance review, annual environmental audit, monthly monitoring",$300K–$500K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",84,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01031,Vanguard Electric Associates,N/A,Independent,Electrical Contracting,238210,1731,Michael Scott,Principal,(408) 754-7865,scott@vanguardelec.co,https://www.vanguardelectri.com,"1499 Lincoln Ave, Chula Vista, CA",Chula Vista,San Diego County,CA,US,1500+,$10M–$25M,2023-07-01,Very Strong (81–100),"Paper-based, minimal digital",No automated follow-up — losing repeat business,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Payroll automation, time-tracking integration, HR onboarding workflows",88,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01032,Precision Electric Co.,Precision Electric Services,Independent,Electrical Contracting,238210,1731,Patel Young,President,(415) 767-3019,young@precisionele.biz,https://www.precisionelectr.com,"3629 Oak Ave, Berkeley, CA",Berkeley,Alameda County,CA,US,151–300,$10M–$25M,2021-11-01,Weak (21–40),"Xero, HubSpot, Slack",Paper-based invoicing with 45+ day collection cycles,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Route optimization, fleet telemetry integration, automated dispatch",83,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01033,Titan Electrical Systems,N/A,Independent,Electrical Contracting,238210,1731,Dorothy Adams,President,(619) 628-5631,adams@titanelectri.org,https://www.titanelectrical.com,"5581 Harbor Blvd, San Francisco, CA",San Francisco,San Francisco County,CA,US,6–15,$2.5M–$5M,2020-08-01,Moderate (41–60),"Zoho CRM, FreshBooks, Trello",Manual payroll processing with frequent errors,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","AI-powered lead scoring, CRM enrichment, automated proposal generation",90,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01035,Apex Electric Co.,N/A,Independent,Electrical Contracting,238210,1731,Chen Thomas,Director of Operations,(707) 780-7456,thomas@apexelectric.co,https://www.apexelectricco.com,"1530 Washington Blvd, San Francisco, CA",San Francisco,San Francisco County,CA,US,6–15,$2.5M–$5M,2018-10-01,Weak (21–40),"Microsoft 365, Dynamics 365, Power BI",Fleet dispatched via phone calls — no real-time visibility,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",90,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01036,ProVolt Solutions,N/A,National Solutions Group,Electrical Contracting,238210,1731,Michael Carter,President,(650) 521-1196,carter@provoltsolut.com,https://www.provoltsolution.com,"1882 Innovation Way, Roseville, CA",Roseville,Sacramento County,CA,US,16–30,$1M–$2.5M,2024-07-01,Strong (61–80),"Sage 50, Outlook, Teams",Fleet dispatched via phone calls — no real-time visibility,"Quarterly records audit, annual digitization project, monthly shredding",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Payroll automation, time-tracking integration, HR onboarding workflows",44,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01037,Delta Power Corp.,Delta Power Services,National Corp. Group,Electrical Contracting,238210,1731,Martinez Mitchell,General Manager,(510) 836-5063,mitchell@deltapowerco.net,https://www.deltapowercorp.com,"7649 Main St, Novato, CA",Novato,Marin County,CA,US,301–750,$25M–$50M,2019-04-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",Manual scheduling causing double-bookings and missed appointments,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Customer service chatbot, ticket routing, SLA monitoring",68,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01040,Precision Electric Associates,N/A,Independent,Electrical Contracting,238210,1731,Susan Anderson,Chief Operating Officer,(415) 453-3993,anderson@precisionele.org,https://www.precisionelectr.com,"845 Industrial Blvd, Martinez, CA",Martinez,Contra Costa County,CA,US,16–30,$50K–$250K,2024-03-01,Very Weak (0–20),"Custom legacy system, Excel-heavy",No CRM — all client data in owner's personal phone,"Monthly janitorial contract, quarterly deep clean, annual inspection",$1M–$2.5M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Accounts receivable automation, payment reminders, collections workflows",76,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01049,Apex Electric Corp.,N/A,Apex Electric Holdings Corp.,Electrical Contracting,238210,1731,Margaret Jones,VP of Business Development,(619) 370-7373,jones@apexelectric.co,https://www.apexelectriccor.com,"9466 Main St, Sacramento, CA",Sacramento,Sacramento County,CA,US,1500+,$50K–$250K,2018-04-01,Strong (61–80),"SAP, Salesforce, ServiceNow",Paper-based invoicing with 45+ day collection cycles,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",67,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01050,Apex Electric Consulting,Apex Electric Pro,Independent,Electrical Contracting,238210,1731,Patel Thomas,Director of Operations,(650) 281-4321,thomas@apexelectric.com,https://www.apexelectriccon.com,"6046 Enterprise Ave, Berkeley, CA",Berkeley,Alameda County,CA,US,1500+,$100M+,2019-12-01,Weak (21–40),"QuickBooks, Google Workspace, Jobber",No automated follow-up — losing repeat business,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$25K–$75K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",91,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01052,Atlas Electric Partners,Atlas Electric Pro,National Partners Group,Electrical Contracting,238210,1731,Sarah Harris,President,(415) 807-2661,harris@atlaselectri.com,https://www.atlaselectricpa.com,"1160 Enterprise Ave, Vallejo, CA",Vallejo,Solano County,CA,US,1500+,$10M–$25M,2023-01-01,Strong (61–80),"Oracle ERP, Workday, Tableau",Financial reporting delayed 30+ days after month end,"Monthly IT support, quarterly infrastructure review, annual security audit",$150K–$300K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Predictive maintenance scheduling, equipment lifecycle tracking",57,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01054,Delta Power Associates,N/A,Independent,Electrical Contracting,238210,1731,Linda Johnson,Principal,(707) 703-8681,johnson@deltapoweras.net,https://www.deltapowerassoc.com,"6358 Technology Dr, Vallejo, CA",Vallejo,Solano County,CA,US,1500+,$100M+,2021-08-01,Moderate (41–60),"ServiceTitan, Google Workspace",Employee onboarding takes 2+ weeks due to paper forms,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Automated reporting dashboards, KPI alerts, executive summaries",96,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01057,Apex Electric Industries,N/A,National Industries Group,Electrical Contracting,238210,1731,Carlos Harris,General Manager,(510) 914-3882,harris@apexelectric.org,https://www.apexelectricind.com,"1476 Enterprise Ave, San Francisco, CA",San Francisco,San Francisco County,CA,US,1–5,$100M+,2018-12-01,Weak (21–40),"NetSuite, Zendesk, Asana",Financial reporting delayed 30+ days after month end,"Annual painting contract, bi-annual touch-up, monthly inspection",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Customer service chatbot, ticket routing, SLA monitoring",54,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01060,Clarity Electrical LLC,N/A,National LLC Group,Electrical Contracting,238210,1731,Christopher Hill,Executive Director,(408) 592-7692,hill@clarityelect.biz,https://www.clarityelectric.com,"4704 Main St, Hayward, CA",Hayward,Alameda County,CA,US,1–5,$1M–$2.5M,2022-09-01,Strong (61–80),"ServiceTitan, Google Workspace",No digital presence — relying on word-of-mouth only,"Annual painting contract, bi-annual touch-up, monthly inspection",$2.5M+/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Route optimization, fleet telemetry integration, automated dispatch",71,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01061,Delta Power Systems,N/A,Independent,Electrical Contracting,238210,1731,Darnell Flores,Partner,(925) 698-7021,flores@deltapowersy.net,https://www.deltapowersyste.com,"1659 Industrial Blvd, Oceanside, CA",Oceanside,San Diego County,CA,US,151–300,$250K–$500K,2019-12-01,Strong (61–80),"Xero, HubSpot, Slack",Manual payroll processing with frequent errors,"Monthly AI model updates, quarterly automation review, annual system audit",$300K–$500K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Compliance document generation, permit renewal alerts, audit trail automation",54,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01069,ProVolt Enterprises,ProVolt Services,Independent,Electrical Contracting,238210,1731,James Green,Chief Operating Officer,(408) 302-3493,green@provoltenter.com,https://www.provoltenterpri.com,"6300 Oak Ave, Irvine, CA",Irvine,Orange County,CA,US,6–15,$50K–$250K,2018-07-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No CRM — all client data in owner's personal phone,"Monthly IT support, quarterly infrastructure review, annual security audit",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",67,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01074,Guardian Power Associates,N/A,Independent,Electrical Contracting,238210,1731,Ashley White,Chief Operating Officer,(925) 818-4594,white@guardianpowe.co,https://www.guardianpoweras.com,"6753 Washington Blvd, Chula Vista, CA",Chula Vista,San Diego County,CA,US,151–300,$50K–$250K,2021-08-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Employee onboarding takes 2+ weeks due to paper forms,"Monthly janitorial contract, quarterly deep clean, annual inspection",$2.5M+/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","AI-powered lead scoring, CRM enrichment, automated proposal generation",81,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01075,Titan Electrical Co.,Titan Electrical Pro,Independent,Electrical Contracting,238210,1731,Susan Rivera,Executive Director,(415) 666-5367,rivera@titanelectri.net,https://www.titanelectrical.com,"4327 Maple Dr, Sacramento, CA",Sacramento,Sacramento County,CA,US,301–750,$5M–$10M,2018-07-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",59,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01077,Titan Electrical Co.,Titan Electrical Services,Independent,Electrical Contracting,238210,1731,Mark Martin,Principal,(707) 981-9950,martin@titanelectri.net,https://www.titanelectrical.com,"6104 Washington Blvd, Petaluma, CA",Petaluma,Sonoma County,CA,US,301–750,$2.5M–$5M,2020-07-01,Very Weak (0–20),"Paper-based, minimal digital",Financial reporting delayed 30+ days after month end,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Compliance document generation, permit renewal alerts, audit trail automation",69,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01081,Atlas Electric Systems,N/A,Independent,Electrical Contracting,238210,1731,Patel Brown,Executive Director,(408) 888-6233,brown@atlaselectri.co,https://www.atlaselectricsy.com,"8756 Enterprise Ave, Folsom, CA",Folsom,Sacramento County,CA,US,1–5,$50K–$250K,2020-04-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Outdated legacy software incompatible with modern integrations,"Monthly AI model updates, quarterly automation review, annual system audit",$75K–$150K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01086,Atlas Electric Enterprises,N/A,Independent,Electrical Contracting,238210,1731,Daniel Thomas,Executive Director,(707) 754-1147,thomas@atlaselectri.com,https://www.atlaselectricen.com,"2555 Industrial Blvd, Hayward, CA",Hayward,Alameda County,CA,US,76–150,$250K–$500K,2023-09-01,Very Weak (0–20),"Custom legacy system, Excel-heavy",Procurement done via email — no vendor comparison system,"Daily freight routes, weekly fleet servicing, monthly route optimization",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Automated reporting dashboards, KPI alerts, executive summaries",42,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01087,Vanguard Electric Corp.,N/A,Independent,Electrical Contracting,238210,1731,Carlos Young,Executive Director,(415) 541-4835,young@vanguardelec.org,https://www.vanguardelectri.com,"7573 Business Pkwy, Oceanside, CA",Oceanside,San Diego County,CA,US,1–5,$2.5M–$5M,2021-12-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",Manual scheduling causing double-bookings and missed appointments,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Customer service chatbot, ticket routing, SLA monitoring",47,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01092,Delta Power Inc.,Delta Power Services,Delta Power Holdings Corp.,Electrical Contracting,238210,1731,Thomas Wright,Managing Director,(310) 586-6552,wright@deltapowerin.net,https://www.deltapowerinc.com,"4567 Main St, Huntington Beach, CA",Huntington Beach,Orange County,CA,US,16–30,$2.5M–$5M,2018-11-01,Moderate (41–60),"Sage 50, Outlook, Teams",Fleet dispatched via phone calls — no real-time visibility,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Customer service chatbot, ticket routing, SLA monitoring",58,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01093,Delta Power LLC,N/A,Independent,Electrical Contracting,238210,1731,Charles Green,Principal,(510) 543-5809,green@deltapowerll.org,https://www.deltapowerllc.com,"9429 Business Pkwy, Livermore, CA",Livermore,Alameda County,CA,US,6–15,$1M–$2.5M,2020-04-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",No digital presence — relying on word-of-mouth only,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Automated reporting dashboards, KPI alerts, executive summaries",40,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01097,Summit Electrical Enterprises,N/A,Independent,Electrical Contracting,238210,1731,Singh Mitchell,Chief Operating Officer,(925) 480-1243,mitchell@summitelectr.biz,https://www.summitelectrica.com,"8404 Oak Ave, Oceanside, CA",Oceanside,San Diego County,CA,US,1500+,$500K–$1M,2020-06-01,Very Strong (81–100),"QuickBooks, Google Workspace, Jobber",No CRM — all client data in owner's personal phone,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Accounts receivable automation, payment reminders, collections workflows",46,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01100,ProVolt Solutions,N/A,Independent,Electrical Contracting,238210,1731,Linda Johnson,Partner,(707) 687-2705,johnson@provoltsolut.biz,https://www.provoltsolution.com,"2143 Oak Ave, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,1–5,$500K–$1M,2020-05-01,Strong (61–80),"SAP, Salesforce, ServiceNow",No digital presence — relying on word-of-mouth only,"Monthly IT support, quarterly infrastructure review, annual security audit",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Route optimization, fleet telemetry integration, automated dispatch",94,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01101,Titan Landscaping Corp.,N/A,National Corp. Group,Landscaping & Grounds Maintenance,561730,0782,Karen Hill,Principal,(213) 621-9064,hill@titanlandsca.net,https://www.titanlandscapin.com,"4919 Main St, Irvine, CA",Irvine,Orange County,CA,US,751–1500,$1M–$2.5M,2021-09-01,Moderate (41–60),"BuilderTrend, Procore, DocuSign",Manual scheduling causing double-bookings and missed appointments,"Monthly AI model updates, quarterly automation review, annual system audit",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Route optimization, fleet telemetry integration, automated dispatch",83,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01104,Clarity Grounds Industries,N/A,Clarity Grounds Holdings Corp.,Landscaping & Grounds Maintenance,561730,0782,Lisa Allen,Chief Operating Officer,(415) 588-9673,allen@claritygroun.net,https://www.claritygroundsi.com,"1954 Innovation Way, Huntington Beach, CA",Huntington Beach,Orange County,CA,US,301–750,$500K–$1M,2023-04-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Manual scheduling causing double-bookings and missed appointments,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",62,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01110,Clarity Grounds Associates,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,Mark Allen,President,(310) 323-9504,allen@claritygroun.com,https://www.claritygroundsa.com,"3849 Lincoln Ave, Elk Grove, CA",Elk Grove,Sacramento County,CA,US,6–15,$10M–$25M,2018-12-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",Manual scheduling causing double-bookings and missed appointments,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Records digitization, OCR processing, document classification AI",65,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01111,Apex Grounds Industries,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,Garcia Jackson,Founder,(707) 692-9489,jackson@apexgroundsi.biz,https://www.apexgroundsindu.com,"4668 Technology Dr, Napa, CA",Napa,Napa County,CA,US,1–5,$50M–$100M,2023-07-01,Very Weak (0–20),"Sage 50, Outlook, Teams",Manual payroll processing with frequent errors,"Monthly AI model updates, quarterly automation review, annual system audit",$75K–$150K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Records digitization, OCR processing, document classification AI",94,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
