entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-01284,Summit Sanitation Consulting,N/A,Independent,Pest Control & Sanitation,561710,7342,Karen Thompson,Founder,(02) 867-6157,thompson@summitsanita.co,https://www.summitsanitatio.com,"450 Oak Ave, Sydney, NSW",Sydney,Greater Sydney,NSW,AU,1500+,$5M–$10M,2020-12-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Paper-based invoicing with 45+ day collection cycles,"Quarterly compliance review, annual environmental audit, monthly monitoring",$75K–$150K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",92,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01329,Summit Water Systems,N/A,Summit Water Holdings Corp.,Plumbing & Water Systems,238220,1711,Margaret Green,Director of Operations,(213) 341-4482,green@summitwaters.net,https://www.summitwatersyst.com,"3908 Industrial Blvd, Novato, CA",Novato,Marin County,CA,US,151–300,$2.5M–$5M,2021-08-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",Financial reporting delayed 30+ days after month end,"Annual painting contract, bi-annual touch-up, monthly inspection",$25K–$75K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",92,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01410,Summit Build Consulting,Summit Build Pro,Independent,Construction & General Contracting,236220,1542,Matthew Williams,VP of Business Development,(415) 591-8397,williams@summitbuildc.biz,https://www.summitbuildcons.com,"120 Harbor Blvd, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,1500+,$5M–$10M,2018-07-01,Very Weak (0–20),"NetSuite, Zendesk, Asana",Outdated legacy software incompatible with modern integrations,"Monthly AI model updates, quarterly automation review, annual system audit",$300K–$500K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","AI-powered lead scoring, CRM enrichment, automated proposal generation",92,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01449,Summit Build Inc.,Summit Build Services,Independent,Construction & General Contracting,236220,1542,Matthew Roberts,Owner,(954) 518-2905,roberts@summitbuildi.org,https://www.summitbuildinc.com,"8143 Washington Blvd, Miami Gardens, FL",Miami Gardens,Miami-Dade County,FL,US,31–75,$25M–$50M,2023-08-01,Weak (21–40),"Zoho CRM, FreshBooks, Trello",Employee onboarding takes 2+ weeks due to paper forms,"Quarterly compliance review, annual environmental audit, monthly monitoring",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Bid response automation, RFP parsing, proposal assembly",92,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01526,Vanguard Staffing Systems,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Jamal Jones,Managing Director,(02) 657-8200,jones@vanguardstaf.co,https://www.vanguardstaffin.com,"1470 Enterprise Ave, Liverpool, NSW",Liverpool,Greater Sydney,NSW,AU,151–300,$1M–$2.5M,2024-02-01,Strong (61–80),"Oracle ERP, Workday, Tableau",Manual scheduling causing double-bookings and missed appointments,"Quarterly compliance review, annual environmental audit, monthly monitoring",$300K–$500K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Records digitization, OCR processing, document classification AI",92,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01594,Precision Staffing Consulting,N/A,National Consulting Group,Staffing & Workforce Solutions,561320,7363,Ashley Patel,VP of Business Development,(03) 743-3800,patel@precisionsta.biz,https://www.precisionstaffi.com,"5989 Commerce Dr, Ballarat, VIC",Ballarat,Greater Melbourne,VIC,AU,151–300,$5M–$10M,2021-01-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",No automated follow-up — losing repeat business,"Quarterly records audit, annual digitization project, monthly shredding",$2.5M+/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Bid response automation, RFP parsing, proposal assembly",92,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01619,Summit Accounting Corp.,N/A,National Corp. Group,Accounting & Financial Services,541211,8721,Nguyen White,Principal,(510) 339-8326,white@summitaccoun.com,https://www.summitaccountin.com,"7358 Washington Blvd, San Francisco, CA",San Francisco,San Francisco County,CA,US,301–750,$250K–$500K,2018-03-01,Very Weak (0–20),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Quarterly compliance review, annual environmental audit, monthly monitoring",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Records digitization, OCR processing, document classification AI",92,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01644,ProFinance Associates,N/A,ProFinance Holdings Corp.,Accounting & Financial Services,541211,8721,Christopher Hall,Founder,(778) 742-4443,hall@profinanceas.com,https://www.profinanceassoc.com,"6752 Maple Dr, Surrey, BC",Surrey,Metro Vancouver,BC,CA,751–1500,$250K–$500K,2019-01-01,Strong (61–80),"Sage 50, Outlook, Teams",Financial reporting delayed 30+ days after month end,"Annual painting contract, bi-annual touch-up, monthly inspection",$5K–$25K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Customer service chatbot, ticket routing, SLA monitoring",92,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01648,Delta Finance Corp.,N/A,Independent,Accounting & Financial Services,541211,8721,Singh Wilson,Partner,(916) 731-2588,wilson@deltafinance.net,https://www.deltafinancecor.com,"3814 Enterprise Ave, Torrance, CA",Torrance,Los Angeles County,CA,US,1500+,$50M–$100M,2019-07-01,Very Strong (81–100),"Oracle ERP, Workday, Tableau",No CRM — all client data in owner's personal phone,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Customer service chatbot, ticket routing, SLA monitoring",92,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01661,Summit Accounting Associates,N/A,Independent,Accounting & Financial Services,541211,8721,Donald Singh,Owner,(619) 468-5475,singh@summitaccoun.org,https://www.summitaccountin.com,"8113 Maple Dr, Santa Ana, CA",Santa Ana,Orange County,CA,US,76–150,$10M–$25M,2018-11-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",No CRM — all client data in owner's personal phone,"Monthly AI model updates, quarterly automation review, annual system audit",$1M–$2.5M/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Accounts receivable automation, payment reminders, collections workflows",92,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01917,Precision Medical Enterprises,N/A,Independent,Healthcare Facility Services,621999,8049,Ashley Mitchell,CEO,(778) 393-9185,mitchell@precisionmed.org,https://www.precisionmedica.com,"5906 Commerce Dr, Richmond, BC",Richmond,Metro Vancouver,BC,CA,1–5,$100M+,2022-09-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",Financial reporting delayed 30+ days after month end,"Quarterly records audit, annual digitization project, monthly shredding",$2.5M+/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Bid response automation, RFP parsing, proposal assembly",92,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01975,Atlas Healthcare Associates,Atlas Healthcare Pro,Atlas Healthcare Holdings Corp.,Healthcare Facility Services,621999,8049,Robert Carter,Principal,(647) 440-2238,carter@atlashealthc.co,https://www.atlashealthcare.com,"2518 Main St, Toronto, ON",Toronto,Greater Toronto Area,ON,CA,151–300,$250K–$500K,2024-06-01,Very Strong (81–100),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Daily freight routes, weekly fleet servicing, monthly route optimization",$150K–$300K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","AI-powered lead scoring, CRM enrichment, automated proposal generation",92,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01990,Guardian Medical Industries,N/A,National Industries Group,Healthcare Facility Services,621999,8049,David Thomas,VP of Business Development,(707) 412-8464,thomas@guardianmedi.net,https://www.guardianmedical.com,"4478 Oak Ave, Escondido, CA",Escondido,San Diego County,CA,US,31–75,$500K–$1M,2024-11-01,Weak (21–40),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Payroll automation, time-tracking integration, HR onboarding workflows",92,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01992,Summit Medical LLC,N/A,Independent,Healthcare Facility Services,621999,8049,Marcus Brown,Partner,(310) 645-2790,brown@summitmedica.net,https://www.summitmedicalll.com,"1065 Washington Blvd, Oakland, CA",Oakland,Alameda County,CA,US,151–300,$50K–$250K,2021-07-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",No CRM — all client data in owner's personal phone,"Quarterly compliance review, annual environmental audit, monthly monitoring",$2.5M+/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Route optimization, fleet telemetry integration, automated dispatch",92,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00075,Spotless Corp.,Spotless Services,Independent,Janitorial & Facilities Maintenance,561720,7349,Karen Moore,Owner,(020) 279-3458,moore@spotlesscorp.co,https://www.spotlesscorp.com,"4084 Oak Ave, Wolverhampton, ENG",Wolverhampton,West Midlands,ENG,UK,31–75,$50M–$100M,2021-01-01,Strong (61–80),"Sage 50, Outlook, Teams",No automated follow-up — losing repeat business,"Monthly AI model updates, quarterly automation review, annual system audit",$300K–$500K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Route optimization, fleet telemetry integration, automated dispatch",91,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00121,Summit Debris Co.,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,Joseph Carter,Founder,(303) 478-3502,carter@summitdebris.net,https://www.summitdebrisco.com,"3455 Harbor Blvd, Lakewood, CO",Lakewood,Denver County,CO,US,1–5,$500K–$1M,2021-12-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",Paper-based invoicing with 45+ day collection cycles,"Annual painting contract, bi-annual touch-up, monthly inspection",$2.5M+/yr,"Tied to parts supplier, refrigerant vendor, certification body","Compliance document generation, permit renewal alerts, audit trail automation",91,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00152,Titan Debris Industries,Titan Debris Services,Independent,Commercial Hauling & Debris Removal,562111,4953,Susan Miller,President,(02) 650-1431,miller@titandebrisi.org,https://www.titandebrisindu.com,"5330 Market St, Liverpool, NSW",Liverpool,Greater Sydney,NSW,AU,301–750,$50M–$100M,2021-07-01,Very Strong (81–100),"Verizon Connect, Samsara GPS, Excel",Financial reporting delayed 30+ days after month end,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","AI-powered lead scoring, CRM enrichment, automated proposal generation",91,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00229,Fortress Coatings Enterprises,N/A,Fortress Coatings Holdings Corp.,Industrial Painting & Coatings,238320,1731,Michael Moore,Director of Operations,(415) 451-1765,moore@fortresscoat.biz,https://www.fortresscoating.com,"482 Oak Ave, Sacramento, CA",Sacramento,Sacramento County,CA,US,1–5,$5M–$10M,2022-02-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",Paper-based invoicing with 45+ day collection cycles,"Monthly janitorial contract, quarterly deep clean, annual inspection",$25K–$75K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Compliance document generation, permit renewal alerts, audit trail automation",91,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00244,Titan Coatings Systems,N/A,Independent,Industrial Painting & Coatings,238320,1731,Jessica Young,Chief Operating Officer,(614) 806-1413,young@titancoating.com,https://www.titancoatingssy.com,"4616 Lincoln Ave, Cleveland, OH",Cleveland,Cuyahoga County,OH,US,31–75,$100M+,2018-02-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Procurement done via email — no vendor comparison system,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Payroll automation, time-tracking integration, HR onboarding workflows",91,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00301,Velocity Logistics Corp.,Velocity Logistics Services,Velocity Logistics Holdings Corp.,Fleet Logistics & Transportation,484110,4213,Garcia Taylor,Executive Director,(647) 767-2041,taylor@velocitylogi.co,https://www.velocitylogisti.com,"9608 Airport Rd, Toronto, ON",Toronto,Greater Toronto Area,ON,CA,16–30,$10M–$25M,2024-06-01,Moderate (41–60),"QuickBooks, Google Workspace, Jobber",Manual payroll processing with frequent errors,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Predictive maintenance scheduling, equipment lifecycle tracking",91,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00325,Summit Freight Enterprises,Summit Freight Pro,Summit Freight Holdings Corp.,Fleet Logistics & Transportation,484110,4213,Betty Mitchell,Partner,(404) 815-4535,mitchell@summitfreigh.org,https://www.summitfreighten.com,"5067 Oak Ave, Atlanta, GA",Atlanta,Fulton County,GA,US,301–750,$50M–$100M,2021-03-01,Moderate (41–60),"Sage 50, Outlook, Teams",Employee onboarding takes 2+ weeks due to paper forms,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Records digitization, OCR processing, document classification AI",91,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00355,Titan Fleet Enterprises,N/A,Independent,Fleet Logistics & Transportation,484110,4213,Sandra Williams,General Manager,(773) 309-4726,williams@titanfleeten.org,https://www.titanfleetenter.com,"3836 Technology Dr, Evanston, IL",Evanston,Cook County,IL,US,16–30,$500K–$1M,2021-01-01,Very Strong (81–100),"QuickBooks, Google Workspace, Jobber",No digital presence — relying on word-of-mouth only,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$300K–$500K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Customer service chatbot, ticket routing, SLA monitoring",91,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00420,Titan Data Consulting,N/A,Independent,Records Management & Digitization,493110,7374,Dorothy Moore,Principal,(310) 471-8518,moore@titandatacon.org,https://www.titandataconsul.com,"7499 Maple Dr, San Rafael, CA",San Rafael,Marin County,CA,US,16–30,$25M–$50M,2021-09-01,Strong (61–80),"Zoho CRM, FreshBooks, Trello",Procurement done via email — no vendor comparison system,"Quarterly records audit, annual digitization project, monthly shredding",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Automated reporting dashboards, KPI alerts, executive summaries",91,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00540,Atlas Automation Services,N/A,Independent,AI & Automation Consulting,541512,7372,Betty Thompson,Founder,(310) 682-3942,thompson@atlasautomat.net,https://www.atlasautomation.com,"1705 Airport Rd, Roseville, CA",Roseville,Sacramento County,CA,US,1–5,$10M–$25M,2018-07-01,Moderate (41–60),"ServiceTitan, Google Workspace",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Records digitization, OCR processing, document classification AI",91,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00624,Fortress Systems Enterprises,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Malik Hall,Owner,(253) 908-7034,hall@fortresssyst.net,https://www.fortresssystems.com,"6835 Industrial Blvd, Renton, WA",Renton,King County,WA,US,31–75,$5M–$10M,2018-06-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Financial reporting delayed 30+ days after month end,"Annual painting contract, bi-annual touch-up, monthly inspection",$5K–$25K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Route optimization, fleet telemetry integration, automated dispatch",91,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00672,Titan Networks Industries,Titan Networks Pro,Independent,IT Infrastructure & Managed Services,541513,7374,Richard Thompson,Executive Director,(623) 219-4273,thompson@titannetwork.com,https://www.titannetworksin.com,"318 Technology Dr, Scottsdale, AZ",Scottsdale,Maricopa County,AZ,US,301–750,$2.5M–$5M,2019-10-01,Very Weak (0–20),"FieldEdge, QuickBooks Online",No automated follow-up — losing repeat business,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Customer service chatbot, ticket routing, SLA monitoring",91,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00836,Iron Shield Industries,Iron Shield Services,Independent,Security Services & Guard Staffing,561612,7382,James Anderson,Founder,(720) 986-6786,anderson@ironshieldin.com,https://www.ironshieldindus.com,"4617 Enterprise Ave, Denver, CO",Denver,Denver County,CO,US,6–15,$100M+,2022-03-01,Strong (61–80),"Oracle ERP, Workday, Tableau",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$25K–$75K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Records digitization, OCR processing, document classification AI",91,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00910,Delta Air LLC,N/A,Delta Air Holdings Corp.,HVAC & Mechanical Services,238220,1711,Jamal Jackson,Chief Operating Officer,(619) 432-1558,jackson@deltaairllc.biz,https://www.deltaairllc.com,"5705 Main St, Pittsburg, CA",Pittsburg,Contra Costa County,CA,US,1500+,$500K–$1M,2020-01-01,Weak (21–40),"Paper-based, minimal digital",Manual payroll processing with frequent errors,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Invoice automation, scheduling optimization, customer follow-up sequences",91,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00948,Atlas HVAC Solutions,Atlas HVAC Pro,Independent,HVAC & Mechanical Services,238220,1711,Joseph Thomas,Owner,(407) 396-7860,thomas@atlashvacsol.net,https://www.atlashvacsoluti.com,"6444 Market St, Miami Gardens, FL",Miami Gardens,Miami-Dade County,FL,US,751–1500,$250K–$500K,2022-04-01,Weak (21–40),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Bid response automation, RFP parsing, proposal assembly",91,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00972,Summit Mechanical Group,N/A,Independent,HVAC & Mechanical Services,238220,1711,Margaret Nguyen,CEO,(713) 548-2101,nguyen@summitmechan.net,https://www.summitmechanica.com,"1342 Maple Dr, Baytown, TX",Baytown,Harris County,TX,US,16–30,$25M–$50M,2022-02-01,Very Strong (81–100),"SAP, Salesforce, ServiceNow",Manual scheduling causing double-bookings and missed appointments,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$150K–$300K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Route optimization, fleet telemetry integration, automated dispatch",91,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01019,Titan Electrical Corp.,Titan Electrical Pro,Independent,Electrical Contracting,238210,1731,Patricia Green,Partner,(02) 991-2081,green@titanelectri.net,https://www.titanelectrical.com,"7429 Lincoln Ave, Parramatta, NSW",Parramatta,Greater Sydney,NSW,AU,1500+,$25M–$50M,2019-06-01,Very Strong (81–100),"QuickBooks Desktop, email-only CRM",Financial reporting delayed 30+ days after month end,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",91,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01050,Apex Electric Consulting,Apex Electric Pro,Independent,Electrical Contracting,238210,1731,Patel Thomas,Director of Operations,(650) 281-4321,thomas@apexelectric.com,https://www.apexelectriccon.com,"6046 Enterprise Ave, Berkeley, CA",Berkeley,Alameda County,CA,US,1500+,$100M+,2019-12-01,Weak (21–40),"QuickBooks, Google Workspace, Jobber",No automated follow-up — losing repeat business,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$25K–$75K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",91,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01119,Titan Landscaping Corp.,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,Christopher Allen,CEO,(587) 436-4513,allen@titanlandsca.com,https://www.titanlandscapin.com,"4125 Airport Rd, Cochrane, AB",Cochrane,Calgary Region,AB,CA,1500+,$250K–$500K,2018-07-01,Very Strong (81–100),"Microsoft 365, Dynamics 365, Power BI",Financial reporting delayed 30+ days after month end,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$75K–$150K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Records digitization, OCR processing, document classification AI",91,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01184,Titan Landscaping Inc.,Titan Landscaping Pro,Independent,Landscaping & Grounds Maintenance,561730,0782,Nguyen Mitchell,General Manager,(720) 947-9034,mitchell@titanlandsca.net,https://www.titanlandscapin.com,"2917 Enterprise Ave, Lakewood, CO",Lakewood,Denver County,CO,US,1–5,$25M–$50M,2022-10-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$2.5M+/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Invoice automation, scheduling optimization, customer follow-up sequences",91,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01242,Clarity Sanitation Services,N/A,Independent,Pest Control & Sanitation,561710,7342,James Adams,Director of Operations,(0121) 273-3900,adams@claritysanit.co,https://www.claritysanitati.com,"6711 Lincoln Ave, Croydon, ENG",Croydon,Greater London,ENG,UK,1500+,$500K–$1M,2018-05-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Procurement done via email — no vendor comparison system,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Automated reporting dashboards, KPI alerts, executive summaries",91,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01325,Apex Plumbing Associates,N/A,Independent,Plumbing & Water Systems,238220,1711,Garcia Davis,CEO,(720) 372-3182,davis@apexplumbing.biz,https://www.apexplumbingass.com,"7919 Business Pkwy, Aurora, CO",Aurora,Denver County,CO,US,31–75,$2.5M–$5M,2019-12-01,Very Strong (81–100),"Xero, HubSpot, Slack",No CRM — all client data in owner's personal phone,"Quarterly records audit, annual digitization project, monthly shredding",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Procurement automation, vendor comparison, contract renewal tracking",91,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01361,Atlas Plumbing Consulting,N/A,Independent,Plumbing & Water Systems,238220,1711,Ashley Williams,Owner,(403) 428-5401,williams@atlasplumbin.co,https://www.atlasplumbingco.com,"3820 Enterprise Ave, Cochrane, AB",Cochrane,Calgary Region,AB,CA,151–300,$1M–$2.5M,2018-12-01,Very Weak (0–20),"QuickBooks, Google Workspace, Jobber",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Invoice automation, scheduling optimization, customer follow-up sequences",91,"$15,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01380,Titan Water Enterprises,N/A,Independent,Plumbing & Water Systems,238220,1711,Thomas Harris,Principal,(214) 617-9710,harris@titanwateren.net,https://www.titanwaterenter.com,"3038 Business Pkwy, Pasadena, TX",Pasadena,Harris County,TX,US,751–1500,$50M–$100M,2022-09-01,Weak (21–40),"NetSuite, Zendesk, Asana",Procurement done via email — no vendor comparison system,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Invoice automation, scheduling optimization, customer follow-up sequences",91,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01382,Summit Water Solutions,Summit Water Services,Independent,Plumbing & Water Systems,238220,1711,Jamal Adams,Managing Director,(925) 851-3086,adams@summitwaters.co,https://www.summitwatersolu.com,"2116 Enterprise Ave, Anaheim, CA",Anaheim,Orange County,CA,US,151–300,$500K–$1M,2018-11-01,Strong (61–80),"Sage 50, Outlook, Teams",Outdated legacy software incompatible with modern integrations,"Annual painting contract, bi-annual touch-up, monthly inspection",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Predictive maintenance scheduling, equipment lifecycle tracking",91,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
